0	4.739e+07	13.915	0.91752	5.8273	3.8148	0.0026699
1	5.3433e+07	13.976	0.90715	5.8552	3.9437	0.0026494
2	6.3019e+07	13.95	0.93996	5.7958	3.6108	0.0026551
3	8.3155e+07	13.93	0.95774	5.7433	3.2871	0.0026466
4	9.6026e+07	13.829	0.96248	5.7007	3.3006	0.0026926
5	2.5757e+07	13.829	0.96248	5.7007	3.3006	0.0026926
6	4.7517e+05	13.829	0.96248	5.7007	3.3006	0.0026926
7	6285.8	13.829	0.96248	5.7007	3.3006	0.0026926
8	6027.6	13.829	0.96248	5.7007	3.3006	0.0026926
9	5817.5	13.829	0.96248	5.7007	3.3006	0.0026926
10	5383.2	13.829	0.96248	5.7007	3.3006	0.0026926
11	5002.4	13.829	0.96248	5.7007	3.3006	0.0026926
12	4647.4	13.829	0.96248	5.7007	3.3006	0.0026926
13	4687.3	13.829	0.96248	5.7007	3.3006	0.0026926
14	4506.7	13.829	0.96248	5.7007	3.3006	0.0026926
15	4182	13.829	0.96248	5.7007	3.3006	0.0026926
16	3920.7	13.829	0.96248	5.7007	3.3006	0.0026926
17	3700.7	13.829	0.96248	5.7007	3.3006	0.0026926
18	3578.4	13.829	0.96248	5.7007	3.3006	0.0026926
19	3370.8	13.829	0.96248	5.7007	3.3006	0.0026926
20	3439.3	13.829	0.96248	5.7007	3.3006	0.0026926
21	3236.6	13.829	0.96248	5.7007	3.3006	0.0026926
22	3184.2	13.829	0.96248	5.7007	3.3006	0.0026926
23	3007	13.829	0.96248	5.7007	3.3006	0.0026926
24	2755.7	13.829	0.96248	5.7007	3.3006	0.0026926
25	2715.8	13.829	0.96248	5.7007	3.3006	0.0026926
26	2638	13.829	0.96248	5.7007	3.3006	0.0026926
27	2499.6	13.829	0.96248	5.7007	3.3006	0.0026926
28	2374.4	13.829	0.96248	5.7007	3.3006	0.0026926
29	2403.8	13.829	0.96248	5.7007	3.3006	0.0026926
30	2373.8	13.829	0.96248	5.7007	3.3006	0.0026926
31	2308.9	13.829	0.96248	5.7007	3.3006	0.0026926
32	2133.6	13.829	0.96248	5.7007	3.3006	0.0026926
33	2010.4	13.829	0.96248	5.7007	3.3006	0.0026926
34	1883.9	13.829	0.96248	5.7007	3.3006	0.0026926
35	1864.6	13.829	0.96248	5.7007	3.3006	0.0026926
36	1748.9	13.829	0.96248	5.7007	3.3006	0.0026926
37	1670.3	13.829	0.96248	5.7007	3.3006	0.0026926
38	1744.8	13.829	0.96248	5.7007	3.3006	0.0026926
39	1597.1	13.829	0.96248	5.7007	3.3006	0.0026926
