118	1.3817e+07	4.1696e+05	-0.00091535	5.639	18797	0.005366	12.651	0.091845
120	1.3898e+07	4.1326e+05	-0.0014	5.6602	19800	-0.040128	12.514	0.095783
122	1.3978e+07	4.1143e+05	-0.0075514	5.7037	18559	-0.01661	12.853	0.092273
124	1.4069e+07	4.0959e+05	-0.0021448	5.7455	17629	-0.02196	13.194	0.08995
126	1.416e+07	4.068e+05	-0.0038699	5.7875	17519	-0.0096379	13.289	0.089985
128	1.4258e+07	4.0451e+05	-0.006571	5.8266	17305	0.030428	13.39	0.089512
130	1.4357e+07	4.0156e+05	-0.0072895	5.8615	17487	0.006443	13.475	0.091
132	1.4462e+07	3.9622e+05	-0.009833	5.8838	19931	0.083694	12.927	0.099522
134	1.4572e+07	3.9462e+05	-0.0056622	5.9311	19034	0.041379	13.239	0.097196
136	1.4682e+07	3.9292e+05	-0.0087611	5.9862	17824	0.060358	13.683	0.093949
138	1.4793e+07	3.9021e+05	-0.007344	6.0211	18121	0.066988	13.734	0.095782
140	1.4927e+07	3.8717e+05	-0.0047102	6.0735	18119	0.047031	13.801	0.096125
142	1.5052e+07	3.8357e+05	0.0011527	6.1089	19188	0.0032217	13.561	0.099946
144	1.5178e+07	3.8139e+05	-0.00015632	6.1563	18854	0.035685	13.695	0.099075
146	1.5315e+07	3.8024e+05	-0.0011114	6.2251	17246	0.036294	14.352	0.094666
148	1.546e+07	3.7759e+05	-0.0016378	6.2746	17657	0.071825	14.28	0.096191
150	1.5612e+07	3.7485e+05	-0.00083584	6.3208	17896	0.049379	14.368	0.0979
152	1.5776e+07	3.7398e+05	0.00088063	6.3772	17054	0.017779	14.71	0.095179
154	1.5943e+07	3.6921e+05	-0.0095064	6.3997	19507	0.10856	14.149	0.10459
156	1.6117e+07	3.6655e+05	-0.010213	6.4527	20207	0.070156	14.139	0.10777
158	1.6309e+07	3.6654e+05	-0.0069014	6.5371	17972	0.029263	14.817	0.10002
160	1.6512e+07	3.6516e+05	-0.0075474	6.593	17665	0.10497	15.054	0.099474
162	1.6731e+07	3.6309e+05	-0.004631	6.6495	18069	0.059641	15.086	0.10145
164	1.696e+07	3.6202e+05	-0.0035671	6.7078	17710	0.058608	15.302	0.1004
166	1.7214e+07	3.5968e+05	-0.013145	6.7541	19086	0.14424	15.053	0.10576
168	1.7475e+07	3.6012e+05	-0.0013784	6.8364	17613	-0.051636	15.632	0.10058
170	1.776e+07	3.6001e+05	-0.0077211	6.9123	16938	-0.0097129	15.985	0.098126
172	1.8076e+07	3.5871e+05	-0.0070623	6.9536	18432	0.015491	15.681	0.10385
174	1.8418e+07	3.5824e+05	0.00026093	7.0144	18981	-0.029114	15.711	0.10608
176	1.8794e+07	3.59e+05	0.002121	7.0867	18792	-0.11435	15.955	0.10543
178	1.9207e+07	3.6018e+05	-0.0075116	7.1638	18487	0.050112	16.197	0.10398
180	1.9661e+07	3.6096e+05	-0.0067741	7.2228	19402	0.066055	16.163	0.10737
182	2.0168e+07	3.6319e+05	-0.0076894	7.2854	19901	-0.0021033	16.255	0.10894
184	2.0738e+07	3.6578e+05	-0.007116	7.3711	19819	0.077687	16.482	0.10806
186	2.1384e+07	3.6969e+05	-0.011838	7.4448	19987	0.17194	16.743	0.10841
188	2.2129e+07	3.7281e+05	-0.0048436	7.4981	22444	0.078313	16.391	0.1163
190	2.2998e+07	3.7877e+05	-0.01072	7.5718	23266	0.0033533	16.474	0.11789
192	2.4032e+07	3.8715e+05	-0.0069195	7.6616	23539	-0.05606	16.758	0.11738
194	2.527e+07	3.9898e+05	-0.0080598	7.7719	22389	-0.042275	17.467	0.112
196	2.678e+07	4.1263e+05	-0.0072334	7.8554	23689	0.080278	17.649	0.11425
198	2.8732e+07	4.3191e+05	0.0041702	7.954	24435	-0.015249	18.087	0.11399
200	3.1369e+07	4.5895e+05	0.0044903	8.0401	27014	-0.024318	18.3	0.11815
202	3.5158e+07	5.0001e+05	-0.00039743	8.1115	33323	0.0091234	17.872	0.12804
204	4.071e+07	5.6656e+05	-0.01121	8.1589	47045	0.061517	16.534	0.14404
206	4.6719e+07	6.5163e+05	0.0012135	8.1906	64998	-0.023614	14.939	0.15393
208	4.5779e+07	6.6012e+05	-0.0057484	8.2239	65607	0.079687	13.932	0.14411
210	3.1121e+07	4.7393e+05	-0.027608	8.2478	36665	0.16601	13.669	0.11365
212	1.2389e+07	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
214	2.6226e+06	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
216	3.5141e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
218	1.1896e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
220	1.075e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
222	1.0523e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
224	1.0353e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
226	1.0323e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
228	1.0271e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
230	1.0057e+05	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
232	97305	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
234	96975	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
236	95287	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
238	94419	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
240	93281	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
242	92301	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
244	91366	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
246	87841	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
248	87862	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
250	86222	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
252	85851	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
254	84487	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
256	82185	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
258	81935	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
260	82191	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
262	79711	1.8265e+05	-0.0069595	8.0037	27488	0.024537	11.545	0.17837
